2020-06-14 14:38:32,358 [  75176]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'docker.compose.services'; old = -1, new = 1 
2020-06-14 14:38:32,360 [  75178]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Py.module.name'; old = -1, new = 0 
2020-06-14 14:38:32,361 [  75179]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Py.setuptools.namespace'; old = -1, new = 0 
2020-06-14 14:38:32,362 [  75180]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DjangoBlockInheritanceIndex'; old = -1, new = 2 
2020-06-14 14:38:32,363 [  75181]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PuppetFactsIndex'; old = -1, new = 2 
2020-06-14 14:38:32,372 [  75190]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PuppetRubyPluginsIndex'; old = -1, new = 2 
2020-06-14 14:38:32,378 [  75196]   INFO - il.indexing.FileBasedIndexImpl - Indices to be rebuilt after corruption:FilenameIndex,FrameworkDetectionIndex,TodoIndex,IdIndex,filetypes,Stubs,Trigram.Index,fileIncludes,DomFileIndex,RelaxSymbolIndex,XmlTagNames,XmlNamespaces,html5.custom.attributes.index,SchemaTypeInheritance,json.file.root.values,HashFragmentIndex,ImageFileInfoIndex,HtmlTagIdIndex,xmlProperties,CssIndex,css.template.selectors,CompassFunctionsIndex,editorconfig.index.name,js.test.names,js.package.index,js.custom.single.entry.index,js.implicit.elements.index,sql.types.count.index,sql.routine.index,http.request.execution.environment,http.request.completion.host,angularjs.template.cache,angularjs.ui.router.views.index,angularjs.app.index,yaml.keys.name,docker.compose.services,Py.module.name,Py.setuptools.namespace,DjangoBlockInheritanceIndex,PuppetFactsIndex,PuppetRubyPluginsIndex 
2020-06-14 14:38:32,396 [  75214]   INFO - leBasedIndexDataInitialization - Initialization done: 1891 
2020-06-14 14:38:32,501 [  75319]   INFO - ntellij.idea.ApplicationLoader - canDisableInputMethod spent 23 ms, found keyboard layouts: [(pinyin, fcitx), (cn, xkb), (us, xkb), ], result==false 
2020-06-14 14:38:32,537 [  75355]   INFO - il.indexing.FileBasedIndexImpl - indexes cleared: PuppetRubyPluginsIndex, PuppetFactsIndex, DjangoBlockInheritanceIndex, Py.setuptools.namespace, Py.module.name, docker.compose.services, yaml.keys.name, angularjs.app.index, angularjs.ui.router.views.index, angularjs.template.cache, http.request.completion.host, http.request.execution.environment, sql.routine.index, sql.types.count.index, js.implicit.elements.index, js.custom.single.entry.index, js.package.index, js.test.names, editorconfig.index.name, CompassFunctionsIndex, css.template.selectors, CssIndex, xmlProperties, HtmlTagIdIndex, ImageFileInfoIndex, HashFragmentIndex, json.file.root.values, SchemaTypeInheritance, html5.custom.attributes.index, XmlNamespaces, XmlTagNames, RelaxSymbolIndex, DomFileIndex, fileIncludes, Trigram.Index, Stubs, filetypes, IdIndex, TodoIndex, FrameworkDetectionIndex, FilenameIndex
survived indexes:  
